reseña,calificación,fuente,nombre,fecha
"todo fue perfecto, el personal fue maravilloso, el dueño muy amable y servicial, y fue una de mis estadías favoritas en un albergue. El colchón y la almohada en el dormitorio de mujeres eran geniales y las cortinas bloquean toda la luz y brindan privacidad. La habitación y los baños tienen ganchos para toallas para pertenencias personales y las duchas estaban calientes. Ajuste la perilla y eso es todo, dan café todo el día y es increíble. Aprecié el ambiente tranquilo, pero aún así era sociable e hice amigos en mis días allí. Estoy feliz y no puedo esperar a volver. Muy recomendable. Algunas críticas casi. Me disuadió, pero el albergue era increíblemente bueno, especialmente teniendo en cuenta el precio y el vecindario. Sería un gran error no quedarse aquí en su viaje a San José. Aceptan dólares en efectivo o colones. Aprendí en una cafetería que los negocios en CR tienen leyes estrictas sobre todo lo relacionado con las transacciones con cc. Es más fácil para todos ir solo en efectivo. Es fantástico para nosotros como huéspedes estar preparados una vez más. Fueron extremadamente amables y serviciales incluso con mis millones de preguntas aleatorias.",5,google_places_api,chillout hostel barrio escalante hostel in san jose costa rica,2026-01-20
"solo queríamos caminar por el puente con nuestros hijos y dar un paseo por la selva tropical y nos sorprendió un poco el precio de 23 por persona. La vista desde el puente y el bosque es hermosa. Si quieres ir, asegúrate de usar zapatos cerrados.",3,google_places_api,reserva biológica tirimbina,2026-02-03
"vistas impresionantes mientras disfrutamos de su comida, realmente disfrutamos la comida y las bebidas. Una sugerencia sería sentar a las personas en una mesa si están cenando. No había opción al hacer la reserva y las tres mesas pequeñas y el banco eran bastante incómodos.",4,google_places_api,sentido norte,2026-06-08
"Tuvimos una estadía maravillosa en este hermoso hotel boutique en Puerto Viejo. La propiedad es encantadora, tranquila y está impecablemente mantenida. Ubicación perfecta. Un ambiente hermoso y un servicio excepcional. Con mucho gusto nos hospedaríamos aquí nuevamente y lo recomendaríamos a cualquiera que visite Puerto Viejo.",5,google_places_api,chinuk boutique hotel,2026-06-20
"Buen lugar, los artículos deben pedirse individualmente.",3,google_places_api,casita del pan,2020-12-12
un buen lugar para comer y beber linda vista el precio es bueno pero no barato,4,google_places_api,bar dolce vita,2023-10-17
"Hotel boutique limpio y tranquilo en el corazón de Tamarindo. Me alojé en su pequeño apartamento y fue encantador. El aire acondicionado, wifi y ventiladores fueron excelentes para trabajar de forma remota y mantenerme fresco. El hotel está apartado del ruido pero aún lo suficientemente cerca como para caminar a la playa y otros bares y restos animados. Disfruté usando su piscina al aire libre, que estaba limpia y rodeada de vegetación. El personal fue amable y servicial durante mi estadía de 4 días. El restaurante italiano en el frente era delicioso y sirve pasta casera para muchos de sus platos. La pizza también fue excelente. Me quedaré aquí la próxima vez. visita",5,google_places_api,hotel boruca tamarindo,2026-03-17
"delicioso, teníamos pollo con mantequilla y bistec korma y ambos estaban deliciosos, pero nos encantó más el korma, la carne estaba tierna y no demasiado cocida, el naan con ajo estaba delicioso y el arroz era muy ligero y fragante.",5,google_places_api,restaurante taj mahal alajuela,2026-01-13
Recuerdo cuando el lugar era tan pequeño y estaba ubicado a unos metros más abajo. Recuerdo al que tomaba fotografías del lugar y el menú y los enumeraba en Google Maps. Estoy feliz de haber sido parte de su publicidad y el crédito es para su ascenso debido a su menú asequible. La comida local y la variedad son sabrosas y ahora el lugar siempre está lleno pero es más espacioso.,5,google_places_api,soda mi choza,2024-12-31
deliciosa pizza con excelente vibra. También tienen clases de baile latino los sábados por la noche y la sangría es de primera categoría. Definitivamente es un gran lugar para visitar cuando visite Guiones. También tienen opciones sin gluten.,5,google_places_api,restaurante il basilico,2026-01-04
"este apartamento tiene una excelente ubicación, hermosos jardines, estacionamiento seguro detrás de su puerta y todo lo que pueda necesitar. Andre nos ayudó con el check-in y nos acompañó hasta el apartamento, nos explicó todo y respondió mi única pregunta que olvidé hacer antes de irse. Gracias, lo pasamos de maravilla.",5,google_places_api,casas del toro boutique hotel in monteverde,2025-02-28
"Impresionante hotel limpio justo en el medio de Dominical al lado del restaurante Fuego Micro Brewery y los precios de las habitaciones eran muy razonables. Es un pequeño hotel personal más como un albergue. Reservé 3 habitaciones para 5 noches y todos quedamos impresionados con el amable personal. Toni, la dueña, nos cuidó como si fuera una familia. Parece conocer a todos y todo lo que sucede en la ciudad, así que no nos perdimos nada. Un perezoso con un bebé vive en el árbol junto a la cocina grupal. Rodrigo en la recepción incluso nos hizo pan un día.",5,google_places_api,la posada del mar,2024-03-24
"Me alojé la semana de Navidad con mi pareja, pasamos un tiempo absolutamente lujoso, la habitación estaba muy bien hecha, dormimos increíble en la cama muy cómoda, la ducha tenía agua muy caliente y buena presión, a veces viajando fuera de mi país de origen, no tenemos esos lujos, así que es bueno notar que la limpieza también fue excepcional. Me impresionó mucho el personal, desde Liz hasta el equipo del bar y el chef, todos muy atentos y amables, no teníamos planes cuando llegamos allí, pero buscamos el consejo del personal para obtener ideas sobre qué hacer y ver mientras estábamos en la ciudad. muy cálidos y amigables, recibimos toneladas de consejos para hacer que el viaje fuera satisfactorio. Las bebidas del bar eran muy sabrosas, aunque parece un bar local. Los cócteles se preparan en un bar de cócteles de alta gama para garantizar la calidad del sabor. El chef Rapha también es súper amable y el hombre puede cocinar. Las porciones estaban bien hechas. El sabor estaba muy presente. Lo único que lamento fue no haber pedido más mientras estaba allí para probar más del menú. Aprovechamos los recorridos ofrecidos y nos mantuvimos en comunicación con Liz para reservar todo. Ella hizo que fuera tan fácil reservar y los recorridos se recogieron justo afuera, así que todos Lo que tenía que hacer era estar listo. El recorrido fue increíble. Hicimos un recorrido en grupos pequeños para ver el volcán de la fábrica de granos de café y la cascada de la selva tropical. Era un grupo pequeño y cómodo con un personal bien educado. No puedo esperar a regresar.",5,google_places_api,colours oasis resort,2026-01-01
vacaciones románticas y bastante naturales y con un personal muy amable desayuno aceptable incluso frutas para el desayuno café no incluido huevos y tostadas estándar incluidos en el desayuno wifi disponible con la mejor conexión en la cabaña de recepción,4,google_places_api,ciudad perdida ecolodge,2017-08-24
Disfrutamos mucho de nuestra estadía con Daniel y Carla. Siempre nos sentimos muy bienvenidos y bien cuidados. Las instalaciones son súper agradables y están bien mantenidas. La comida de Carla y el equipo nos ha inspirado. Muchas gracias al buen anfitrión Daniel.,5,google_places_api,suizo loco lodge,2021-05-05
"hermoso lugar, el personal encantador, Chris, fue muy acogedor y amable. La comida estaba recién preparada y usaba ingredientes de alta calidad. Visité desde Nueva York y puedo verme regresando a Costa Rica y comiendo aquí nuevamente. Muchas opciones vegetarianas y veganas. Compré la quesadilla. A mis primos les dieron el bistec de fajita y el arroz con ensalada pura vida.",5,google_places_api,la parcela restaurante and cabinas,2026-05-01
"Lugar encantador y buena comida. El churro estaba delicioso combinado con una buena selección de café. Probamos una pizza vegetariana que también estuvo muy buena. Tiempo de preparación de 40 minutos, se llena pero el servicio es bueno.",5,google_places_api,restaurante luciérnaga,2022-08-17
Fantástica comida auténtica costarricense. Comimos aquí para desayunar dos veces. Panqueques deliciosos y comida tradicional. Me encantó.,5,google_places_api,soda rosi s nosara,2026-01-29
"Tenga en cuenta que las habitaciones dobles estándar no tienen ventanas, acceso a luz natural, esta información no está incluida en la descripción de la habitación en el sitio web del hotel ni en la confirmación de la reserva. Solo me enteré leyendo las reseñas de Google cuando estaba en tránsito camino al hotel cuando llegué. Verifiqué y descubrí que nuestra habitación no tenía ventanas. Lo que siguió fue un proceso largo e innecesariamente doloroso para tratar de conseguir una habitación con ventanas. El joven de recepción fue increíblemente inútil. La comunicación fue difícil porque no hablaba inglés y mi español es limitado, pero el quid de la cuestión. El problema era que había una habitación disponible en una categoría diferente que tenía ventanas. Dije que estaba feliz de pagar la diferencia. El problema era que la diferencia que querían cobrarme era más del doble de lo que su propio sitio web decía que era la diferencia en las tarifas entre las diferentes categorías de habitaciones en las noches que me quedé. Expliqué una y otra vez que estaba feliz de pagar la diferencia que mostraba su propio sitio web, pero no entendía por qué me exigían que pagara el doble. La única explicación que recibí fue porque hice la reserva a través de un agente de viajes usando Expedia y no directamente con el hotel. tiene la diferencia que mostró su sitio web, me pidió que cancelara la reserva de Expedia y reservara directamente con el hotel, lo cual no pude hacer porque lo reservó mi agente de viajes y ya era fin de semana en Australia. Finalmente apareció una mujer joven y encontró una solución más apropiada, pero fue un comienzo muy desagradable para nuestra estadía. Tenga cuidado con la habitación que reserva. Comuníquese con el hotel para confirmar si tiene ventanas o no, si eso es importante para usted, y probablemente reserve directamente con el hotel porque la ridícula rigidez parecía deberse a que mi agente de viajes había reservado a través de Expedia. Sería mucho mejor. si el hotel fue transparente en el hecho de que algunas habitaciones no tienen ventanas e incluirlo en la descripción de la habitación y de la reserva para que las personas puedan tomar una decisión informada sobre las habitaciones",2,google_places_api,urban green hotel suites,2026-01-24
Exposiciones hermosas e interesantes dentro de un gran edificio histórico. El arte fue fantástico y me hizo sentir que los jardines exteriores eran maravillosamente intrincados y un excelente lugar para visitar gratis.,5,google_places_api,museo municipal de cartago,2024-09-06
"Nos encantó toda la experiencia en rico tico desayunamos, almorzamos y cenamos excelentes vistas, comida y un personal increíble. Un saludo a Omar y a todo el equipo de rico tico que hicieron todo lo posible para ser amables, serviciales y entretenidos. Muchas gracias.",5,google_places_api,rico tico jungle grill,2026-05-02
